date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:20:19	28056/28056	---M--	200	added ('OK')	image/jpeg	etag:W/%226d98-gTzIO7M/RtFfEu9lJG43LZM7e6U%22	https://truckcdn.cardekho.com/in/isuzu/d-max/isuzu-d-max-48049.jpg?impolicy=resize&imwidth=336	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/truckcdn.cardekho.com/in/isuzu/d-max/isuzu-d-max-480491ba2.jpg	(from https://trucks.cardekho.com/en/compare/isuzu-d-max-and-tata-yodha)
02:20:19	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:50:19%20GMT	https://trucks.cardekho.com/hi/compare/isuzu-d-max-and-tata-yodha	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/hi/compare/isuzu-d-max-and-tata-yodha	(from https://trucks.cardekho.com/en/compare/isuzu-d-max-and-tata-yodha)
02:20:19	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:50:19%20GMT	https://trucks.cardekho.com/te/compare/isuzu-d-max-and-tata-yodha	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/te/compare/isuzu-d-max-and-tata-yodha	(from https://trucks.cardekho.com/en/compare/isuzu-d-max-and-tata-yodha)
02:20:20	42839/42839	---M--	200	added ('OK')	image/jpeg	etag:W/%22a757-2dHszkQf4/0jX908ETcVh61aHdY%22	https://truckcdn.cardekho.com/in/tata/yodha/tata-yodha-46306.jpg?impolicy=resize&imwidth=336	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/truckcdn.cardekho.com/in/tata/yodha/tata-yodha-463061ba2.jpg	(from https://trucks.cardekho.com/en/compare/isuzu-d-max-and-tata-yodha)
02:20:20	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:50:20%20GMT	https://trucks.cardekho.com/en/compare/isuzu-d-max-and-isuzu-d-max-v-cross	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/compare/isuzu-d-max-and-isuzu-d-max-v-cross	(from https://trucks.cardekho.com/en/compare/isuzu-d-max-and-tata-yodha)
02:20:20	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:50:20%20GMT	https://trucks.cardekho.com/en/compare/isuzu-d-max-and-isuzu-d-max-s-cab	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/compare/isuzu-d-max-and-isuzu-d-max-s-cab	(from https://trucks.cardekho.com/en/compare/isuzu-d-max-and-tata-yodha)
02:20:20	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:50:20%20GMT	https://trucks.cardekho.com/en/compare/isuzu-d-max-and-tata-magic-ev	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/compare/isuzu-d-max-and-tata-magic-ev	(from https://trucks.cardekho.com/en/compare/isuzu-d-max-and-tata-yodha)
02:20:21	22936/22936	---M--	200	added ('OK')	image/jpeg	etag:W/%225998-MRUT+0i+cmGWoXaugtf5oTcR1EU%22	https://truckcdn.cardekho.com/in/maruti-suzuki/super-carry/maruti-suzuki-super-carry-88671.jpg?impolicy=resize&imwidth=336	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/truckcdn.cardekho.com/in/maruti-suzuki/super-carry/maruti-suzuki-super-carry-886711ba2.jpg	(from https://trucks.cardekho.com/en/compare/maruti-suzuki-super-carry-and-tata-ace-gold)
02:20:21	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:50:21%20GMT	https://trucks.cardekho.com/hi/compare/maruti-suzuki-super-carry-and-tata-ace-gold	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/hi/compare/maruti-suzuki-super-carry-and-tata-ace-gold	(from https://trucks.cardekho.com/en/compare/maruti-suzuki-super-carry-and-tata-ace-gold)
02:20:21	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:50:21%20GMT	https://trucks.cardekho.com/te/compare/maruti-suzuki-super-carry-and-tata-ace-gold	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/te/compare/maruti-suzuki-super-carry-and-tata-ace-gold	(from https://trucks.cardekho.com/en/compare/maruti-suzuki-super-carry-and-tata-ace-gold)
02:20:22	19844/19844	---M--	200	added ('OK')	image/jpeg	etag:W/%224d84-vpD+Hc/BbLCpylj4p5w+BJVa5QM%22	https://truckcdn.cardekho.com/in/tata/ace-gold/tata-ace-gold-87579.jpg?impolicy=resize&imwidth=336	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/truckcdn.cardekho.com/in/tata/ace-gold/tata-ace-gold-875791ba2.jpg	(from https://trucks.cardekho.com/en/compare/maruti-suzuki-super-carry-and-tata-ace-gold)
02:20:23	38473/38473	---M--	200	added ('OK')	image/jpeg	etag:W/%229649-w6nqGNq8shG1joiUI2OMA5tfqGc%22	https://truckcdn.cardekho.com/in/mahindra/jeeto/mahindra-jeeto-65562.jpg?impolicy=resize&imwidth=336	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/truckcdn.cardekho.com/in/mahindra/jeeto/mahindra-jeeto-655621ba2.jpg	(from https://trucks.cardekho.com/en/compare/mahindra-jeeto-and-tata-ace-gold)
02:20:23	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:50:22%20GMT	https://trucks.cardekho.com/hi/compare/mahindra-jeeto-and-tata-ace-gold	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/hi/compare/mahindra-jeeto-and-tata-ace-gold	(from https://trucks.cardekho.com/en/compare/mahindra-jeeto-and-tata-ace-gold)
02:20:23	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:50:23%20GMT	https://trucks.cardekho.com/te/compare/mahindra-jeeto-and-tata-ace-gold	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/te/compare/mahindra-jeeto-and-tata-ace-gold	(from https://trucks.cardekho.com/en/compare/mahindra-jeeto-and-tata-ace-gold)
02:20:24	39026/39026	---M--	200	added ('OK')	image/jpeg	etag:W/%229872-7pIosWTWL5cfRGc+s8Vj8djPMjY%22	https://truckcdn.cardekho.com/in/tata/intra-v30-bs6/tata-intra-v30-bs6-67228.jpg?impolicy=resize&imwidth=336	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/truckcdn.cardekho.com/in/tata/intra-v30-bs6/tata-intra-v30-bs6-672281ba2.jpg	(from https://trucks.cardekho.com/en/compare/tata-intra-v30-bs6-and-tata-intra-v50)
02:20:24	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:50:24%20GMT	https://trucks.cardekho.com/hi/compare/tata-intra-v30-bs6-and-tata-intra-v50	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/hi/compare/tata-intra-v30-bs6-and-tata-intra-v50	(from https://trucks.cardekho.com/en/compare/tata-intra-v30-bs6-and-tata-intra-v50)
02:20:24	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:50:24%20GMT	https://trucks.cardekho.com/te/compare/tata-intra-v30-bs6-and-tata-intra-v50	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/te/compare/tata-intra-v30-bs6-and-tata-intra-v50	(from https://trucks.cardekho.com/en/compare/tata-intra-v30-bs6-and-tata-intra-v50)
02:20:25	36963/36963	---M--	200	added ('OK')	image/jpeg	etag:W/%229063-BVFKZ/seHgWdxnqcWzTgUO+pMF4%22	https://truckcdn.cardekho.com/in/tata/intra-v50/tata-intra-v50.jpg?impolicy=resize&imwidth=336	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/truckcdn.cardekho.com/in/tata/intra-v50/tata-intra-v501ba2.jpg	(from https://trucks.cardekho.com/en/compare/tata-intra-v30-bs6-and-tata-intra-v50)
02:20:25	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:50:24%20GMT	https://trucks.cardekho.com/en/trucks/tata/intra-v50/user-reviews	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/tata/intra-v50/user-reviews	(from https://trucks.cardekho.com/en/compare/tata-intra-v30-bs6-and-tata-intra-v50)
02:20:25	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:50:25%20GMT	https://trucks.cardekho.com/en/compare/tata-intra-v50-and-tata-intra-v70	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/compare/tata-intra-v50-and-tata-intra-v70	(from https://trucks.cardekho.com/en/compare/tata-intra-v30-bs6-and-tata-intra-v50)
02:20:25	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:50:25%20GMT	https://trucks.cardekho.com/hi/compare/tata-ace-gold-and-tata-intra-v10	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/hi/compare/tata-ace-gold-and-tata-intra-v10	(from https://trucks.cardekho.com/en/compare/tata-ace-gold-and-tata-intra-v10)
02:20:26	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:50:25%20GMT	https://trucks.cardekho.com/te/compare/tata-ace-gold-and-tata-intra-v10	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/te/compare/tata-ace-gold-and-tata-intra-v10	(from https://trucks.cardekho.com/en/compare/tata-ace-gold-and-tata-intra-v10)
02:20:26	21755/21755	---M--	200	added ('OK')	image/jpeg	etag:W/%2254fb-m1OHfMVOZ3VNJy32HMxIkwegp4w%22	https://truckcdn.cardekho.com/in/tata/intra-v10/tata-intra-v10-40438.jpg?impolicy=resize&imwidth=336	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/truckcdn.cardekho.com/in/tata/intra-v10/tata-intra-v10-404381ba2.jpg	(from https://trucks.cardekho.com/en/compare/tata-ace-gold-and-tata-intra-v10)
02:20:27	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:50:27%20GMT	https://trucks.cardekho.com/hi/compare/mahindra-jeeto-and-maruti-suzuki-super-carry	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/hi/compare/mahindra-jeeto-and-maruti-suzuki-super-carry	(from https://trucks.cardekho.com/en/compare/mahindra-jeeto-and-maruti-suzuki-super-carry)
02:20:27	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:50:27%20GMT	https://trucks.cardekho.com/te/compare/mahindra-jeeto-and-maruti-suzuki-super-carry	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/te/compare/mahindra-jeeto-and-maruti-suzuki-super-carry	(from https://trucks.cardekho.com/en/compare/mahindra-jeeto-and-maruti-suzuki-super-carry)
02:20:28	34750/34750	---M--	200	added ('OK')	image/jpeg	etag:W/%2287be-KRITu0tQrHj9fHOEI8BE5OeKrQo%22	https://truckcdn.cardekho.com/in/tata/prima-fl-3530-k-bs6/tata-prima-fl-3530-k-bs6-54252.jpg?impolicy=resize&imwidth=336	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/truckcdn.cardekho.com/in/tata/prima-fl-3530-k-bs6/tata-prima-fl-3530-k-bs6-542521ba2.jpg	(from https://trucks.cardekho.com/en/compare/tata-prima-fl-3530-k-bs6-and-tata-signa-3523-tk)
02:20:28	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:50:28%20GMT	https://trucks.cardekho.com/hi/compare/tata-prima-fl-3530-k-bs6-and-tata-signa-3523-tk	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/hi/compare/tata-prima-fl-3530-k-bs6-and-tata-signa-3523-tk	(from https://trucks.cardekho.com/en/compare/tata-prima-fl-3530-k-bs6-and-tata-signa-3523-tk)
02:20:29	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:50:28%20GMT	https://trucks.cardekho.com/te/compare/tata-prima-fl-3530-k-bs6-and-tata-signa-3523-tk	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/te/compare/tata-prima-fl-3530-k-bs6-and-tata-signa-3523-tk	(from https://trucks.cardekho.com/en/compare/tata-prima-fl-3530-k-bs6-and-tata-signa-3523-tk)
02:20:29	24050/24050	---M--	200	added ('OK')	image/jpeg	etag:W/%225df2-6uS6CKHiKdCKugiOwpYbOZbhfww%22	https://truckcdn.cardekho.com/in/tata/signa-3523-tk/tata-signa-3523-tk-98522.jpg?impolicy=resize&imwidth=336	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/truckcdn.cardekho.com/in/tata/signa-3523-tk/tata-signa-3523-tk-985221ba2.jpg	(from https://trucks.cardekho.com/en/compare/tata-prima-fl-3530-k-bs6-and-tata-signa-3523-tk)
02:20:29	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:50:29%20GMT	https://trucks.cardekho.com/en/trucks/tata/prima-fl-3530-k-bs6/user-reviews	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/tata/prima-fl-3530-k-bs6/user-reviews	(from https://trucks.cardekho.com/en/compare/tata-prima-fl-3530-k-bs6-and-tata-signa-3523-tk)
02:20:29	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:50:29%20GMT	https://trucks.cardekho.com/en/compare/ashok-leyland-3520-tipper-and-tata-prima-fl-3530-k-bs6	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/compare/ashok-leyland-3520-tipper-and-tata-prima-fl-3530-k-bs6	(from https://trucks.cardekho.com/en/compare/tata-prima-fl-3530-k-bs6-and-tata-signa-3523-tk)
02:20:30	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:50:29%20GMT	https://trucks.cardekho.com/en/compare/tata-prima-fl-3530-k-bs6-and-tata-signa-3525-k-tk	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/compare/tata-prima-fl-3530-k-bs6-and-tata-signa-3525-k-tk	(from https://trucks.cardekho.com/en/compare/tata-prima-fl-3530-k-bs6-and-tata-signa-3523-tk)
02:20:30	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:50:29%20GMT	https://trucks.cardekho.com/en/compare/eicher-pro-8035xm-and-tata-prima-fl-3530-k-bs6	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/compare/eicher-pro-8035xm-and-tata-prima-fl-3530-k-bs6	(from https://trucks.cardekho.com/en/compare/tata-prima-fl-3530-k-bs6-and-tata-signa-3523-tk)
02:20:31	20100/20100	---M--	200	added ('OK')	image/jpeg	etag:W/%224e84-p2tmdQ61yyQzGPgHamMvhCFfgQQ%22	https://truckcdn.cardekho.com/in/ashok-leyland/2820-tipper/ashok-leyland-2820-tipper-70163.jpg?impolicy=resize&imwidth=336	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/truckcdn.cardekho.com/in/ashok-leyland/2820-tipper/ashok-leyland-2820-tipper-701631ba2.jpg	(from https://trucks.cardekho.com/en/compare/ashok-leyland-2820-tipper-and-tata-signa-2823-k-hd-9s)
02:20:31	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:50:30%20GMT	https://trucks.cardekho.com/hi/compare/ashok-leyland-2820-tipper-and-tata-signa-2823-k-hd-9s	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/hi/compare/ashok-leyland-2820-tipper-and-tata-signa-2823-k-hd-9s	(from https://trucks.cardekho.com/en/compare/ashok-leyland-2820-tipper-and-tata-signa-2823-k-hd-9s)
02:20:31	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:50:30%20GMT	https://trucks.cardekho.com/te/compare/ashok-leyland-2820-tipper-and-tata-signa-2823-k-hd-9s	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/te/compare/ashok-leyland-2820-tipper-and-tata-signa-2823-k-hd-9s	(from https://trucks.cardekho.com/en/compare/ashok-leyland-2820-tipper-and-tata-signa-2823-k-hd-9s)
02:20:31	31219/31219	---M--	200	added ('OK')	image/jpeg	etag:W/%2279f3-5TN6CcL5skAGvBtqkxzRnH+5tro%22	https://truckcdn.cardekho.com/in/tata/signa-2823-k-hd-9s/tata-signa-2823-k-hd-9s-39314.jpg?impolicy=resize&imwidth=336	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/truckcdn.cardekho.com/in/tata/signa-2823-k-hd-9s/tata-signa-2823-k-hd-9s-393141ba2.jpg	(from https://trucks.cardekho.com/en/compare/ashok-leyland-2820-tipper-and-tata-signa-2823-k-hd-9s)
02:20:31	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:50:31%20GMT	https://trucks.cardekho.com/en/trucks/tata/signa-2823-k-hd-9s/user-reviews	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/trucks/tata/signa-2823-k-hd-9s/user-reviews	(from https://trucks.cardekho.com/en/compare/ashok-leyland-2820-tipper-and-tata-signa-2823-k-hd-9s)
02:20:32	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:50:31%20GMT	https://trucks.cardekho.com/en/compare/eicher-pro-6028t-and-tata-signa-2823-k-hd-9s	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/compare/eicher-pro-6028t-and-tata-signa-2823-k-hd-9s	(from https://trucks.cardekho.com/en/compare/ashok-leyland-2820-tipper-and-tata-signa-2823-k-hd-9s)
02:20:32	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:50:31%20GMT	https://trucks.cardekho.com/en/compare/tata-prima-2530k-and-tata-signa-2823-k-hd-9s	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/compare/tata-prima-2530k-and-tata-signa-2823-k-hd-9s	(from https://trucks.cardekho.com/en/compare/ashok-leyland-2820-tipper-and-tata-signa-2823-k-hd-9s)
02:20:32	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:50:32%20GMT	https://trucks.cardekho.com/en/compare/tata-signa-2823-k-hd-9s-and-tata-signa-2825-k-tk	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/compare/tata-signa-2823-k-hd-9s-and-tata-signa-2825-k-tk	(from https://trucks.cardekho.com/en/compare/ashok-leyland-2820-tipper-and-tata-signa-2823-k-hd-9s)
02:20:32	919/919	---M--	403	error ('Forbidden')	text/html	date:Wed,%2003%20Dec%202025%2020:50:32%20GMT	https://trucks.cardekho.com/en/compare/ashok-leyland-2825-tipper-and-tata-signa-2823-k-hd-9s	C:/Users/siddh/Documents/truckdekho/trucks_trucksdekho/trucks.cardekho.com/en/compare/ashok-leyland-2825-tipper-and-tata-signa-2823-k-hd-9s	(from https://trucks.cardekho.com/en/compare/ashok-leyland-2820-tipper-and-tata-signa-2823-k-hd-9s)
